date,return,method,fund
2023-02-14,-0.000643929332159083,equal_weight,Equity
2023-02-15,0.0002892134172157811,equal_weight,Equity
2023-02-16,-0.01393944574150931,equal_weight,Equity
2023-02-17,-0.0027721399648127053,equal_weight,Equity
2023-02-21,-0.017502776074307804,equal_weight,Equity
2023-02-22,-0.005551258644505817,equal_weight,Equity
2023-02-23,0.0054789650955139645,equal_weight,Equity
2023-02-24,-0.00947722361510689,equal_weight,Equity
2023-02-27,0.0017761100564900143,equal_weight,Equity
2023-02-28,-0.004292925502667183,equal_weight,Equity
2023-03-01,-0.0010580319937396523,equal_weight,Equity
2023-03-02,0.01196363459680069,equal_weight,Equity
2023-03-03,0.013041698662887865,equal_weight,Equity
2023-03-06,-0.001808663736776781,equal_weight,Equity
2023-03-07,-0.01716608729068231,equal_weight,Equity
2023-03-08,0.0031917270516937163,equal_weight,Equity
2023-03-09,-0.01731871782501915,equal_weight,Equity
2023-03-10,-0.013042274760361034,equal_weight,Equity
2023-03-13,-0.0035160180638044687,equal_weight,Equity
2023-03-14,0.014545495217757273,equal_weight,Equity
2023-03-15,-0.00968814247115212,equal_weight,Equity
2023-03-16,0.01420064899894593,equal_weight,Equity
2023-03-17,-0.012241012240181462,equal_weight,Equity
2023-03-20,0.011381656021337803,equal_weight,Equity
2023-03-21,0.008352348230895297,equal_weight,Equity
2023-03-22,-0.01994875486296806,equal_weight,Equity
2023-03-23,0.0017877909140547074,equal_weight,Equity
2023-03-24,0.007631212702629167,equal_weight,Equity
2023-03-27,0.004297343942389522,equal_weight,Equity
2023-03-28,0.0015994860897350029,equal_weight,Equity
2023-03-29,0.01557046620206545,equal_weight,Equity
2023-03-30,0.004909293457587829,equal_weight,Equity
2023-03-31,0.01245554165487161,equal_weight,Equity
2023-04-03,0.006940014431519134,equal_weight,Equity
2023-04-04,-0.005064090563162217,equal_weight,Equity
2023-04-05,0.0037000673038339793,equal_weight,Equity
2023-04-06,-0.00016101982917674727,equal_weight,Equity
2023-04-10,0.003514247817485643,equal_weight,Equity
2023-04-11,0.002569206481788522,equal_weight,Equity
2023-04-12,-0.002221933994919998,equal_weight,Equity
2023-04-13,0.006972895720065671,equal_weight,Equity
2023-04-14,-0.005796901834398556,equal_weight,Equity
2023-04-17,0.00501314190495388,equal_weight,Equity
2023-04-18,0.00031857017390728875,equal_weight,Equity
2023-04-19,0.00215018613987956,equal_weight,Equity
2023-04-20,-0.006963271769652834,equal_weight,Equity
2023-04-21,-0.0010172047667623982,equal_weight,Equity
2023-04-24,0.001757089349559311,equal_weight,Equity
2023-04-25,-0.014954209205319131,equal_weight,Equity
2023-04-26,-0.012476823412631973,equal_weight,Equity
